id;categorie;marked_idx;marked;detection;action
cine-bulk-0004;cinema;3;Parasite;position-1ou3;A_RECONFIRMER
cine-bulk-0005;cinema;3;Hayao Miyazaki;position-1ou3;A_RECONFIRMER
cine-bulk-0006;cinema;3;Harrison Ford;position-1ou3;A_RECONFIRMER
cine-bulk-0009;cinema;1;Marlon Brando;position-1ou3;A_RECONFIRMER
cine-bulk-0010;cinema;1;Star Wars;position-1ou3;A_RECONFIRMER
cine-bulk-0013;cinema;3;François Truffaut;position-1ou3;A_RECONFIRMER
cine-bulk-0015;cinema;3;Denis Villeneuve;position-1ou3;A_RECONFIRMER
cine-films-0001;cinema;1;Martin Scorsese;position-1ou3;A_RECONFIRMER
cine-films-0002;cinema;1;Francis Ford Coppola;position-1ou3;A_RECONFIRMER
cine-films-0003;cinema;1;David Fincher;position-1ou3;A_RECONFIRMER
cine-films-0005;cinema;1;Peter Jackson;position-1ou3;A_RECONFIRMER
cine-films-0007;cinema;3;Alfred Hitchcock;position-1ou3;A_RECONFIRMER
cine-films-0008;cinema;3;Sergio Leone;position-1ou3;A_RECONFIRMER
cine-films-0009;cinema;1;George Miller;position-1ou3;A_RECONFIRMER
cine-films-0014;cinema;1;Wong Kar-wai;position-1ou3;A_RECONFIRMER
cine-films-0016;cinema;1;Park Chan-wook;position-1ou3;A_RECONFIRMER
cine-films-0018;cinema;3;Mathieu Kassovitz;position-1ou3;A_RECONFIRMER
cine-films-0019;cinema;3;Luc Besson;position-1ou3;A_RECONFIRMER
cine-films-0020;cinema;1;Jacques Audiard;position-1ou3;A_RECONFIRMER
fin-cinema-0004;cinema;1;Francis Ford Coppola;position-1ou3;A_RECONFIRMER
fin-cinema-0005;cinema;3;Quentin Tarantino;position-1ou3;A_RECONFIRMER
fin-cinema-0006;cinema;1;James Cameron;position-1ou3;A_RECONFIRMER
fin-cinema-0007;cinema;3;Martin Scorsese;position-1ou3;A_RECONFIRMER
fin-cinema-0009;cinema;1;Denis Villeneuve;position-1ou3;A_RECONFIRMER
fin-cinema-0012;cinema;1;Federico Fellini;position-1ou3;A_RECONFIRMER
fin-cinema-0013;cinema;1;George Lucas;position-1ou3;A_RECONFIRMER
fin-cinema-0015;cinema;3;Ridley Scott;position-1ou3;A_RECONFIRMER
fin-cinema-0018;cinema;3;Ingmar Bergman;position-1ou3;A_RECONFIRMER
comics-bd-001;comics-bd;1;Bruce Wayne;position-1ou3;A_RECONFIRMER
comics-bd-002;comics-bd;1;Le vibranium;position-1ou3;A_RECONFIRMER
comics-bd-003;comics-bd;1;Milou;position-1ou3;A_RECONFIRMER
comics-bd-008;comics-bd;3;Watchmen;position-1ou3;A_RECONFIRMER
comics-bd-009;comics-bd;3;Daredevil;position-1ou3;A_RECONFIRMER
comics-bd-010;comics-bd;1;Metropolis;position-1ou3;A_RECONFIRMER
comics-bd-013;comics-bd;3;Magnéto;position-1ou3;A_RECONFIRMER
comics-bd-014;comics-bd;3;Edgar P. Jacobs;position-1ou3;A_RECONFIRMER
comics-bd-019;comics-bd;1;Le Daily Planet;position-1ou3;A_RECONFIRMER
comics-bd-020;comics-bd;3;The Punisher;position-1ou3;A_RECONFIRMER
comics-bd-023;comics-bd;1;Thanos;position-1ou3;A_RECONFIRMER
comics-bd-025;comics-bd;1;Les Quatre Fantastiques;position-1ou3;A_RECONFIRMER
comics-bd-026;comics-bd;3;The Walking Dead;position-1ou3;A_RECONFIRMER
comics-bd-028;comics-bd;1;La Ligue des Assassins;position-1ou3;A_RECONFIRMER
multi-theme-0006;comics-bd;2;André Franquin;reponse-trop-longue;A_RECONFIRMER
multi-theme-0008;comics-bd;3;Titeuf;position-1ou3;A_RECONFIRMER
fin-comics-bd-0005;comics-bd;1;Goscinny et Uderzo;position-1ou3;A_RECONFIRMER
fin-comics-bd-0008;comics-bd;3;Marvel Comics;position-1ou3;A_RECONFIRMER
fin-comics-bd-0009;comics-bd;3;Stan Lee;position-1ou3;A_RECONFIRMER
fin-comics-bd-0010;comics-bd;1;Superman;position-1ou3;A_RECONFIRMER
fin-comics-bd-0012;comics-bd;3;Alan Moore;position-1ou3;A_RECONFIRMER
fin-comics-bd-0014;comics-bd;1;Art Spiegelman;position-1ou3;A_RECONFIRMER
cg-inv-dynamite;culture-generale;3;Alfred Nobel;position-1ou3;A_RECONFIRMER
cg-inv-edison;culture-generale;1;Thomas Edison;position-1ou3;A_RECONFIRMER
cg-inv-diesel;culture-generale;3;Rudolf Diesel;position-1ou3;A_RECONFIRMER
cg-inv-radium;culture-generale;1;Marie Curie;position-1ou3;A_RECONFIRMER
cg-inv-aspirine;culture-generale;3;Felix Hoffmann;position-1ou3;A_RECONFIRMER
cg-mon-eiffel-annee;culture-generale;1;1889;position-1ou3;A_RECONFIRMER
cg-mon-kheops;culture-generale;3;La pyramide de Khéops;position-1ou3;A_RECONFIRMER
cg-mon-versailles;culture-generale;1;Louis XIV;position-1ou3;A_RECONFIRMER
cg-mon-nimes;culture-generale;3;Nîmes;position-1ou3;A_RECONFIRMER
cg-mon-vatican;culture-generale;1;Le Vatican;position-1ou3;A_RECONFIRMER
cg-flag-canada;culture-generale;3;Le Canada;position-1ou3;A_RECONFIRMER
cg-flag-suisse;culture-generale;1;La Suisse;position-1ou3;A_RECONFIRMER
cg-flag-usa-etoiles;culture-generale;3;50;position-1ou3;A_RECONFIRMER
cg-flag-union-jack;culture-generale;1;Le Royaume-Uni;position-1ou3;A_RECONFIRMER
cg-flag-italie;culture-generale;3;L'Italie;position-1ou3;A_RECONFIRMER
cg-ani-plus-rapide;culture-generale;3;Le guépard;position-1ou3;A_RECONFIRMER
cg-ani-poulpe;culture-generale;1;Trois;position-1ou3;A_RECONFIRMER
cg-ani-ornithorynque;culture-generale;3;L'ornithorynque;position-1ou3;A_RECONFIRMER
cg-ani-araignee;culture-generale;1;Huit;position-1ou3;A_RECONFIRMER
cg-ani-colombe;culture-generale;3;La colombe;position-1ou3;A_RECONFIRMER
cg-corps-organe;culture-generale;1;La peau;position-1ou3;A_RECONFIRMER
cg-corps-bebe;culture-generale;3;Environ 300;position-1ou3;A_RECONFIRMER
cg-corps-coeur;culture-generale;1;Le cœur;position-1ou3;A_RECONFIRMER
cg-corps-abo;culture-generale;3;Quatre;position-1ou3;A_RECONFIRMER
cg-corps-donneur;culture-generale;1;O négatif;position-1ou3;A_RECONFIRMER
cg-alim-pomme;culture-generale;3;La pomme;position-1ou3;A_RECONFIRMER
cg-alim-guacamole;culture-generale;1;L'avocat;position-1ou3;A_RECONFIRMER
cg-alim-emmental;culture-generale;3;L'emmental;position-1ou3;A_RECONFIRMER
cg-alim-vin;culture-generale;1;Le vin;position-1ou3;A_RECONFIRMER
cg-alim-banane;culture-generale;3;La banane;position-1ou3;A_RECONFIRMER
cg-alim-yaourt;culture-generale;1;Le yaourt;position-1ou3;A_RECONFIRMER
cg-cap-canada;culture-generale;3;Ottawa;position-1ou3;A_RECONFIRMER
cg-cap-bresil;culture-generale;1;Brasilia;position-1ou3;A_RECONFIRMER
cg-cap-turquie;culture-generale;3;Ankara;position-1ou3;A_RECONFIRMER
cg-cap-afrique-sud;culture-generale;1;Pretoria;position-1ou3;A_RECONFIRMER
cg-cap-inde;culture-generale;3;New Delhi;position-1ou3;A_RECONFIRMER
cg-xx-titanic-bateau;culture-generale;1;Le Titanic;position-1ou3;A_RECONFIRMER
cg-xx-concorde;culture-generale;3;Le Concorde;position-1ou3;A_RECONFIRMER
cg-xx-spoutnik-annee;culture-generale;1;1957;position-1ou3;A_RECONFIRMER
cg-xx-1969-tv;culture-generale;3;Le premier pas de l'homme sur la Lune;position-1ou3;A_RECONFIRMER
cg-xx-mur-1961;culture-generale;1;1961;position-1ou3;A_RECONFIRMER
cg-ins-fuseaux;culture-generale;3;La France;position-1ou3;A_RECONFIRMER
cg-ins-soleil;culture-generale;1;8 minutes;position-1ou3;A_RECONFIRMER
cg-ins-mandarin;culture-generale;3;Le mandarin;position-1ou3;A_RECONFIRMER
cg-ins-asie;culture-generale;3;L'Asie;position-1ou3;A_RECONFIRMER
cg-geo-seychelles;culture-generale;3;Les Seychelles;position-1ou3;A_RECONFIRMER
cg-geo-gibraltar;culture-generale;1;Le détroit de Gibraltar;position-1ou3;A_RECONFIRMER
cg-geo-nigeria;culture-generale;3;Le Nigeria;position-1ou3;A_RECONFIRMER
cg-sci-azote;culture-generale;1;L'azote;position-1ou3;A_RECONFIRMER
cg-sci-einstein;culture-generale;3;Albert Einstein;position-1ou3;A_RECONFIRMER
cg-sci-mars;culture-generale;1;Mars;position-1ou3;A_RECONFIRMER
cg-art-velasquez;culture-generale;3;Diego Vélasquez;position-1ou3;A_RECONFIRMER
cg-art-hugo;culture-generale;1;Victor Hugo;position-1ou3;A_RECONFIRMER
cg-sport-hiver;culture-generale;1;La Norvège;position-1ou3;A_RECONFIRMER
cg-sport-foot;culture-generale;3;Le football;position-1ou3;A_RECONFIRMER
cg-sport-phelps;culture-generale;1;Michael Phelps;position-1ou3;A_RECONFIRMER
cg-ins-etoile-mer;culture-generale;3;L'étoile de mer;position-1ou3;A_RECONFIRMER
cg-ins-journee-venus;culture-generale;1;243 jours terrestres;position-1ou3;A_RECONFIRMER
cg-ins-saturne;culture-generale;3;Saturne;position-1ou3;A_RECONFIRMER
cg-exp-31;culture-generale;3;S'habiller avec élégance;position-1ou3;A_RECONFIRMER
cg-exp-lapin;culture-generale;2;Ne pas venir à un rendez-vous;reponse-trop-longue;A_RECONFIRMER
cg-exp-yeux-tete;culture-generale;3;Être très cher;position-1ou3;A_RECONFIRMER
cg-exp-plat;culture-generale;2;Aborder un sujet délicat sans détour;reponse-trop-longue;A_RECONFIRMER
cg-exp-sellette;culture-generale;1;Être interrogé ou critiqué;position-1ou3;A_RECONFIRMER
cg-exp-pot;culture-generale;0;Éviter d'aborder le sujet;reponse-trop-longue;A_RECONFIRMER
cg-exp-cafard;culture-generale;3;Être triste, déprimé;position-1ou3;A_RECONFIRMER
cg-exp-mouron;culture-generale;1;Se faire du souci;position-1ou3;A_RECONFIRMER
cg-exp-chat-gorge;culture-generale;0;Avoir la voix enrouée;reponse-trop-longue;A_RECONFIRMER
cg-exp-pommes;culture-generale;3;S'évanouir;position-1ou3;A_RECONFIRMER
cg-exp-coup-main;culture-generale;1;Aider quelqu'un;position-1ou3;A_RECONFIRMER
cg-exp-pate;culture-generale;0;Participer au travail;reponse-trop-longue;A_RECONFIRMER
cg-exp-chaussettes;culture-generale;3;Être déprimé;position-1ou3;A_RECONFIRMER
cg-exp-cordon-bleu;culture-generale;2;Être un excellent cuisinier;reponse-trop-longue;A_RECONFIRMER
cg-exp-temps-chien;culture-generale;1;Un très mauvais temps;position-1ou3;A_RECONFIRMER
cg-exp-vache;culture-generale;3;Parler mal une langue;position-1ou3;A_RECONFIRMER
cg-rec-russie;culture-generale;1;La Russie;position-1ou3;A_RECONFIRMER
cg-rec-mariannes;culture-generale;3;La fosse des Mariannes;position-1ou3;A_RECONFIRMER
cg-rec-faucon;culture-generale;1;Le faucon pèlerin;position-1ou3;A_RECONFIRMER
cg-rec-frontiere;culture-generale;3;Entre le Canada et les États-Unis;position-1ou3;A_RECONFIRMER
cg-rec-groenland;culture-generale;1;Le Groenland;position-1ou3;A_RECONFIRMER
cg-rec-baikal;culture-generale;3;Le lac Baïkal;position-1ou3;A_RECONFIRMER
cg-rec-jo;culture-generale;1;Les États-Unis;position-1ou3;A_RECONFIRMER
cg-rec-bolt-annee;culture-generale;3;2009;position-1ou3;A_RECONFIRMER
cg-rec-bresil-5;culture-generale;1;Cinq;position-1ou3;A_RECONFIRMER
cg-rec-bible;culture-generale;3;La Bible;position-1ou3;A_RECONFIRMER
cg-rec-journee-terre;culture-generale;1;24 heures;position-1ou3;A_RECONFIRMER
cg-rec-musulmans;culture-generale;3;L'Indonésie;position-1ou3;A_RECONFIRMER
cg-rec-dollar;culture-generale;2;Le dollar américain;reponse-trop-longue;A_RECONFIRMER
cg-rec-tokyo;culture-generale;1;Tokyo;position-1ou3;A_RECONFIRMER
cg-rec-araignee-web;culture-generale;3;La néphile;position-1ou3;A_RECONFIRMER
food-margherita-colors;food;3;Rouge, blanc, vert;position-1ou3;A_RECONFIRMER
food-tacos;food;3;Le Mexique;position-1ou3;A_RECONFIRMER
food-foie-gras;food;1;La France;position-1ou3;A_RECONFIRMER
food-cassoulet;food;3;Le Sud-Ouest;position-1ou3;A_RECONFIRMER
food-baguette-unesco;food;1;L'UNESCO;position-1ou3;A_RECONFIRMER
food-champagne;food;3;La Champagne;position-1ou3;A_RECONFIRMER
food-pastis;food;1;Le pastis;position-1ou3;A_RECONFIRMER
food-macaron;food;3;Le macaron;position-1ou3;A_RECONFIRMER
food-hamburger;food;1;Hambourg;position-1ou3;A_RECONFIRMER
food-truffle;food;1;Un champignon;position-1ou3;A_RECONFIRMER
food-vanilla-orchid;food;3;Les orchidées;position-1ou3;A_RECONFIRMER
food-chocolate-cocoa;food;2;De fèves de cacao;reponse-trop-longue;A_RECONFIRMER
food-cocoa-origin;food;1;L'Amérique;position-1ou3;A_RECONFIRMER
food-dijon;food;3;Dijon;position-1ou3;A_RECONFIRMER
food-camembert;food;1;La Normandie;position-1ou3;A_RECONFIRMER
food-comte;food;3;Le comté;position-1ou3;A_RECONFIRMER
food-tapas;food;1;Les tapas;position-1ou3;A_RECONFIRMER
food-bagel;food;1;La Pologne;position-1ou3;A_RECONFIRMER
food-cuisine-0002;food;1;L'Italie;position-1ou3;A_RECONFIRMER
food-cuisine-0005;food;3;La pâte à choux;position-1ou3;A_RECONFIRMER
food-cuisine-0008;food;0;Le Sud-Ouest (Occitanie);reponse-trop-longue;A_RECONFIRMER
fin-food-0003;food;3;Le mille-feuille;position-1ou3;A_RECONFIRMER
fin-food-0005;food;3;Le tajine;position-1ou3;A_RECONFIRMER
fin-food-0012;food;3;Le jambon de Parme;position-1ou3;A_RECONFIRMER
fin-food-0013;food;3;Le champagne;position-1ou3;A_RECONFIRMER
foot-france-1998;football;1;Le Brésil;position-1ou3;A_RECONFIRMER
foot-wc-2022;football;3;L'Argentine;position-1ou3;A_RECONFIRMER
foot-ronaldo-record;football;3;Cristiano Ronaldo;position-1ou3;A_RECONFIRMER
foot-pele-titles;football;1;3;position-1ou3;A_RECONFIRMER
foot-ucl;football;3;La Ligue des champions;position-1ou3;A_RECONFIRMER
foot-psg-stadium;football;1;Le Parc des Princes;position-1ou3;A_RECONFIRMER
foot-marseille-1993;football;0;L'OM (Marseille);reponse-trop-longue;A_RECONFIRMER
foot-france-euros;football;3;2 fois;position-1ou3;A_RECONFIRMER
foot-zidane-clubs;football;1;Le FC Barcelone;position-1ou3;A_RECONFIRMER
foot-england-record;football;0;Manchester United;reponse-trop-longue;A_RECONFIRMER
foot-bayern;football;3;Le Bayern Munich;position-1ou3;A_RECONFIRMER
foot-klose;football;1;Miroslav Klose;position-1ou3;A_RECONFIRMER
sport-bulk-0001;football;3;La France;position-1ou3;A_RECONFIRMER
sport-bulk-0002;football;3;Lionel Messi;position-1ou3;A_RECONFIRMER
sport-bulk-0003;football;1;Le Real Madrid;position-1ou3;A_RECONFIRMER
fin-football-0002;football;3;Le Brésil;position-1ou3;A_RECONFIRMER
fin-football-0004;football;1;L'Allemagne;position-1ou3;A_RECONFIRMER
fin-football-0005;football;3;1998;position-1ou3;A_RECONFIRMER
fin-football-0006;football;3;Russie;position-1ou3;A_RECONFIRMER
fin-football-0009;football;3;Les Pays-Bas;position-1ou3;A_RECONFIRMER
fin-football-0010;football;3;Chili;position-1ou3;A_RECONFIRMER
fin-football-0013;football;1;Le Real Madrid;position-1ou3;A_RECONFIRMER
fin-football-0015;football;3;Pelé;position-1ou3;A_RECONFIRMER
fin-football-0017;football;1;Le Ballon d'Or;position-1ou3;A_RECONFIRMER
foot-ext-0002;football;1;Berlin;position-1ou3;A_RECONFIRMER
foot-ext-0004;football;1;Manchester United;position-1ou3;A_RECONFIRMER
foot-ext-0005;football;3;Kylian Mbappé;position-1ou3;A_RECONFIRMER
foot-ext-0006;football;1;Le Maracanã;position-1ou3;A_RECONFIRMER
foot-ext-0009;football;1;Le Bayern Munich;position-1ou3;A_RECONFIRMER
foot-ucl-0006;football;3;Liverpool;position-1ou3;A_RECONFIRMER
foot-ucl-0007;football;3;Le Real Madrid;position-1ou3;A_RECONFIRMER
foot-ucl-0008;football;1;Le Real Madrid;position-1ou3;A_RECONFIRMER
foot-ucl-0010;football;3;Le FC Barcelone;position-1ou3;A_RECONFIRMER
foot-ucl-0012;football;3;Le Bayern Munich;position-1ou3;A_RECONFIRMER
foot-ucl-0014;football;3;Le FC Barcelone;position-1ou3;A_RECONFIRMER
foot-ucl-0016;football;3;Manchester United;position-1ou3;A_RECONFIRMER
foot-ucl-0017;football;1;Liverpool;position-1ou3;A_RECONFIRMER
game-mario-brother;gaming;3;Luigi;position-1ou3;A_RECONFIRMER
game-mario-company;gaming;1;Nintendo;position-1ou3;A_RECONFIRMER
game-zelda-princess;gaming;3;La princesse d'Hyrule;position-1ou3;A_RECONFIRMER
game-pokemon-creator;gaming;1;Satoshi Tajiri;position-1ou3;A_RECONFIRMER
game-pokemon-gen1;gaming;3;151;position-1ou3;A_RECONFIRMER
game-minecraft-ender-dragon;gaming;3;L'Ender Dragon;position-1ou3;A_RECONFIRMER
game-sonic-speed;gaming;1;Sa vitesse supersonique;position-1ou3;A_RECONFIRMER
game-ff-company;gaming;2;Square (Square Enix);reponse-trop-longue;A_RECONFIRMER
game-ff7-cloud;gaming;1;Cloud Strife;position-1ou3;A_RECONFIRMER
game-gta-vice-city;gaming;3;Vice City;position-1ou3;A_RECONFIRMER
game-minecraft-best-seller;gaming;1;Minecraft;position-1ou3;A_RECONFIRMER
game-cs-bomb;gaming;3;Counter-Strike;position-1ou3;A_RECONFIRMER
game-skyrim-dovahkiin;gaming;1;Dovahkiin;position-1ou3;A_RECONFIRMER
game-mario-first;gaming;3;Donkey Kong;position-1ou3;A_RECONFIRMER
game-witcher-geralt;gaming;0;Chasseur de monstres;reponse-trop-longue;A_RECONFIRMER
game-witcher-author;gaming;3;Andrzej Sapkowski;position-1ou3;A_RECONFIRMER
game-zelda-ocarina;gaming;1;L'ocarina;position-1ou3;A_RECONFIRMER
game-halo-chief;gaming;3;Master Chief;position-1ou3;A_RECONFIRMER
game-lara-croft;gaming;1;Archéologue;position-1ou3;A_RECONFIRMER
game-resident-evil-city;gaming;3;Raccoon City;position-1ou3;A_RECONFIRMER
game-ryu-hadoken;gaming;1;Le Hadoken;position-1ou3;A_RECONFIRMER
game-tetris-pieces;gaming;3;Les tétrominos;position-1ou3;A_RECONFIRMER
game-fifa-editor;gaming;2;Electronic Arts;reponse-trop-longue;A_RECONFIRMER
game-roblox-platform;gaming;3;Les joueurs créent leurs propres jeux;position-1ou3;A_RECONFIRMER
game-sims-creator;gaming;1;Will Wright;position-1ou3;A_RECONFIRMER
game-zelda-first;gaming;3;1986;position-1ou3;A_RECONFIRMER
game-gameboy;gaming;1;La Game Boy;position-1ou3;A_RECONFIRMER
game-xbox-company;gaming;3;Microsoft;position-1ou3;A_RECONFIRMER
game-kingdom-hearts;gaming;1;Disney et Final Fantasy;position-1ou3;A_RECONFIRMER
game-starcraft-rts;gaming;3;StarCraft;position-1ou3;A_RECONFIRMER
fin-gaming-0003;gaming;1;La PlayStation 2;position-1ou3;A_RECONFIRMER
fin-gaming-0004;gaming;3;La Wii;position-1ou3;A_RECONFIRMER
fin-gaming-0006;gaming;3;La Dreamcast;position-1ou3;A_RECONFIRMER
fin-gaming-0008;gaming;1;La Nintendo Switch;position-1ou3;A_RECONFIRMER
fin-gaming-0009;gaming;3;Pac-Man;position-1ou3;A_RECONFIRMER
fin-gaming-0010;gaming;3;Shigeru Miyamoto;position-1ou3;A_RECONFIRMER
fin-gaming-0011;gaming;1;Minecraft;position-1ou3;A_RECONFIRMER
fin-gaming-0013;gaming;1;Hideo Kojima;position-1ou3;A_RECONFIRMER
fin-gaming-0015;gaming;3;La Super Nintendo;position-1ou3;A_RECONFIRMER
game-studios-0001;gaming;3;FromSoftware;position-1ou3;A_RECONFIRMER
game-studios-0002;gaming;2;La PlayStation (PS1);reponse-trop-longue;A_RECONFIRMER
game-studios-0003;gaming;3;Hideo Kojima;position-1ou3;A_RECONFIRMER
game-studios-0004;gaming;1;Hyrule;position-1ou3;A_RECONFIRMER
game-studios-0005;gaming;3;World of Warcraft;position-1ou3;A_RECONFIRMER
game-studios-0006;gaming;1;Half-Life;position-1ou3;A_RECONFIRMER
game-studios-0008;gaming;0;Grand Theft Auto (GTA);reponse-trop-longue;A_RECONFIRMER
game-studios-0011;gaming;3;La Wii;position-1ou3;A_RECONFIRMER
game-studios-0012;gaming;1;Markus Persson;position-1ou3;A_RECONFIRMER
game-studios-0013;gaming;0;Umbrella Corporation;reponse-trop-longue;A_RECONFIRMER
game-studios-0015;gaming;3;Sonic;position-1ou3;A_RECONFIRMER
flag-fr;geographie;3;France;position-1ou3;A_RECONFIRMER
flag-jp;geographie;3;Japon;position-1ou3;A_RECONFIRMER
flag-ca;geographie;3;Canada;position-1ou3;A_RECONFIRMER
flag-za;geographie;1;Afrique du Sud;position-1ou3;A_RECONFIRMER
flag-it;geographie;1;Italie;position-1ou3;A_RECONFIRMER
flag-es;geographie;3;Espagne;position-1ou3;A_RECONFIRMER
flag-ru;geographie;3;Russie;position-1ou3;A_RECONFIRMER
flag-mx;geographie;1;Mexique;position-1ou3;A_RECONFIRMER
flag-kr;geographie;3;Corée du Sud;position-1ou3;A_RECONFIRMER
flag-tr;geographie;3;Turquie;position-1ou3;A_RECONFIRMER
flag-sa;geographie;2;Arabie Saoudite;reponse-trop-longue;A_RECONFIRMER
flag-eg;geographie;1;Égypte;position-1ou3;A_RECONFIRMER
flag-ng;geographie;1;Nigeria;position-1ou3;A_RECONFIRMER
flag-se;geographie;1;Suède;position-1ou3;A_RECONFIRMER
flag-no;geographie;3;Norvège;position-1ou3;A_RECONFIRMER
flag-fi;geographie;1;Finlande;position-1ou3;A_RECONFIRMER
flag-dk;geographie;1;Danemark;position-1ou3;A_RECONFIRMER
flag-ch;geographie;3;Suisse;position-1ou3;A_RECONFIRMER
flag-gr;geographie;3;Grèce;position-1ou3;A_RECONFIRMER
flag-pt;geographie;3;Portugal;position-1ou3;A_RECONFIRMER
flag-pl;geographie;1;Pologne;position-1ou3;A_RECONFIRMER
flag-ua;geographie;3;Ukraine;position-1ou3;A_RECONFIRMER
flag-co;geographie;3;Colombie;position-1ou3;A_RECONFIRMER
flag-pe;geographie;1;Pérou;position-1ou3;A_RECONFIRMER
flag-ve;geographie;1;Venezuela;position-1ou3;A_RECONFIRMER
flag-cu;geographie;3;Cuba;position-1ou3;A_RECONFIRMER
flag-jm;geographie;1;Jamaïque;position-1ou3;A_RECONFIRMER
flag-th;geographie;3;Thaïlande;position-1ou3;A_RECONFIRMER
flag-vn;geographie;3;Vietnam;position-1ou3;A_RECONFIRMER
flag-id;geographie;1;Indonésie;position-1ou3;A_RECONFIRMER
flag-sg;geographie;1;Singapour;position-1ou3;A_RECONFIRMER
flag-ir;geographie;0;Iran;reponse-trop-courte;A_RECONFIRMER
flag-pk;geographie;3;Pakistan;position-1ou3;A_RECONFIRMER
riyad-12;geographie;0;Arabie saoudite;reponse-trop-longue;A_RECONFIRMER
azerbaidjan-21;geographie;0;Bakou;reponse-trop-courte;A_RECONFIRMER
naypyidaw-42;geographie;0;Birmanie (Myanmar);reponse-trop-longue;A_RECONFIRMER
sarajevo-46;geographie;0;Bosnie-Herzégovine;reponse-trop-longue;A_RECONFIRMER
brunei-51;geographie;0;Bandar Seri Begawan;reponse-trop-longue;A_RECONFIRMER
brazzaville-80;geographie;0;Congo (République);reponse-trop-longue;A_RECONFIRMER
la-havane-92;geographie;0;Cuba;reponse-trop-courte;A_RECONFIRMER
republique-dominicaine-95;geographie;0;Saint-Domingue;reponse-trop-longue;A_RECONFIRMER
saint-domingue-96;geographie;0;République dominicaine;reponse-trop-longue;A_RECONFIRMER
abou-dabi-100;geographie;0;Émirats arabes unis;reponse-trop-longue;A_RECONFIRMER
etats-unis-111;geographie;0;Washington D.C.;reponse-trop-longue;A_RECONFIRMER
fidji-115;geographie;0;Suva;reponse-trop-courte;A_RECONFIRMER
port-au-prince-136;geographie;0;Haïti;reponse-trop-courte;A_RECONFIRMER
bagdad-146;geographie;0;Irak;reponse-trop-courte;A_RECONFIRMER
vientiane-170;geographie;0;Laos;reponse-trop-courte;A_RECONFIRMER
skopje-186;geographie;0;Macédoine du Nord;reponse-trop-longue;A_RECONFIRMER
norvege-225;geographie;0;Oslo;reponse-trop-courte;A_RECONFIRMER
wellington-228;geographie;0;Nouvelle-Zélande;reponse-trop-longue;A_RECONFIRMER
port-moresby-238;geographie;0;Papouasie-Nouvelle-Guinée;reponse-trop-longue;A_RECONFIRMER
qatar-251;geographie;0;Doha;reponse-trop-courte;A_RECONFIRMER
doha-252;geographie;0;Qatar;reponse-trop-courte;A_RECONFIRMER
prague-254;geographie;0;République tchèque;reponse-trop-longue;A_RECONFIRMER
belgrade-266;geographie;0;Serbie;reponse-trop-courte;A_RECONFIRMER
sri-lanka-281;geographie;0;Sri Jayawardenapura Kotte;reponse-trop-longue;A_RECONFIRMER
trinite-et-tobago-301;geographie;0;Port-d'Espagne;reponse-trop-longue;A_RECONFIRMER
viet-nam-315;geographie;0;Hanoï;reponse-trop-courte;A_RECONFIRMER
lusaka-320;geographie;0;Zambie;reponse-trop-courte;A_RECONFIRMER
afrique-du-sud-100000;geographie;0;rand;reponse-trop-courte;A_RECONFIRMER
albanie-100001;geographie;0;lek;reponse-trop-courte;A_RECONFIRMER
allemagne-100002;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
andorre-100003;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
angola-100004;geographie;0;kwanza;reponse-trop-courte;A_RECONFIRMER
arabie-saoudite-100005;geographie;0;riyal saoudien;reponse-trop-longue;A_RECONFIRMER
armenie-100007;geographie;0;dram;reponse-trop-courte;A_RECONFIRMER
autriche-100008;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
bangladesh-100009;geographie;0;taka;reponse-trop-courte;A_RECONFIRMER
belgique-100011;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
birmanie-myanmar--100016;geographie;0;kyat;reponse-trop-courte;A_RECONFIRMER
botswana-100019;geographie;0;pula;reponse-trop-courte;A_RECONFIRMER
burkina-faso-100021;geographie;0;franc CFA (BCEAO);reponse-trop-longue;A_RECONFIRMER
burundi-100022;geographie;0;franc burundais;reponse-trop-longue;A_RECONFIRMER
cambodge-100023;geographie;0;riel;reponse-trop-courte;A_RECONFIRMER
chypre-100028;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
congo-republique--100031;geographie;0;franc CFA (BEAC);reponse-trop-longue;A_RECONFIRMER
costa-rica-100034;geographie;0;colón;reponse-trop-courte;A_RECONFIRMER
croatie-100036;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
emirats-arabes-unis-100040;geographie;0;dirham des Émirats;reponse-trop-longue;A_RECONFIRMER
erythree-100042;geographie;0;nakfa;reponse-trop-courte;A_RECONFIRMER
espagne-100043;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
estonie-100044;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
etats-unis-100046;geographie;0;dollar américain;reponse-trop-longue;A_RECONFIRMER
ethiopie-100047;geographie;0;birr;reponse-trop-courte;A_RECONFIRMER
finlande-100048;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
france-100049;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
gabon-100050;geographie;0;franc CFA (BEAC);reponse-trop-longue;A_RECONFIRMER
